Product ID,Section,Specification,Details
16705,COMMS,Others,
16705,COMMS,Type,"Li-Ion 5000 mAh, non-removable"
16705,COMMS,Charging,25W wired
16705,FEATURES,Technology,GSM / HSPA / LTE / 5G
16705,FEATURES,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16705,FEATURES,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16705,FEATURES,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16705,FEATURES,Speed,"HSPA, LTE, 5G"
16705,FEATURES,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16705,FEATURES,Weight,2097.37
16705,FEATURES,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16705,FEATURES,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16705,FEATURES,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16705,FEATURES,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16705,FEATURES,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16705,FEATURES,Protection,Corning Gorilla Glass Victus+  	Always-on display
16705,FEATURES,Os,"Android 14, One UI 6.1"
16705,FEATURES,Chipset,Exynos 1380 (5 nm)
16705,FEATURES,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16705,FEATURES,GPU,Mali-G68 MP5
16705,FEATURES,Card Slot,microSDXC (uses shared SIM slot)
16705,FEATURES,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16705,FEATURES,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16705,FEATURES,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16705,FEATURES,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16705,FEATURES,Video,"4K@30fps, 1080p@30fps"
16705,FEATURES,Features,
16705,FEATURES,Loudspeaker,"Yes, with stereo speakers"
16705,FEATURES,3.5mm jack,No
16705,FEATURES,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16705,FEATURES,Bluetooth,"5.3, A2DP, LE"
16705,FEATURES,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16705,FEATURES,NFC,Yes (market/region dependent)
16705,FEATURES,Radio,No
16705,FEATURES,USB,"USB Type-C 2.0, OTG"
16705,FEATURES,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16705,FEATURES,Others,
16705,FEATURES,Type,"Li-Ion 5000 mAh, non-removable"
16705,FEATURES,Charging,25W wired
16705,BATTERY,Technology,GSM / HSPA / LTE / 5G
16705,BATTERY,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16705,BATTERY,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16705,BATTERY,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16705,BATTERY,Speed,"HSPA, LTE, 5G"
16705,BATTERY,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16705,BATTERY,Weight,2097.37
16705,BATTERY,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16705,BATTERY,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16705,BATTERY,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16705,BATTERY,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16705,BATTERY,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16705,BATTERY,Protection,Corning Gorilla Glass Victus+  	Always-on display
16705,BATTERY,Os,"Android 14, One UI 6.1"
16705,BATTERY,Chipset,Exynos 1380 (5 nm)
16705,BATTERY,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16705,BATTERY,GPU,Mali-G68 MP5
16705,BATTERY,Card Slot,microSDXC (uses shared SIM slot)
16705,BATTERY,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16705,BATTERY,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16705,BATTERY,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16705,BATTERY,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16705,BATTERY,Video,"4K@30fps, 1080p@30fps"
16705,BATTERY,Features,
16705,BATTERY,Loudspeaker,"Yes, with stereo speakers"
16705,BATTERY,3.5mm jack,No
16705,BATTERY,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16705,BATTERY,Bluetooth,"5.3, A2DP, LE"
16705,BATTERY,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16705,BATTERY,NFC,Yes (market/region dependent)
16705,BATTERY,Radio,No
16705,BATTERY,USB,"USB Type-C 2.0, OTG"
16705,BATTERY,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16705,BATTERY,Others,
16705,BATTERY,Type,"Li-Ion 5000 mAh, non-removable"
16705,BATTERY,Charging,25W wired
16487,Network,Technology,GSM / HSPA / LTE / 5G
16487,Network,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Network,Speed,"HSPA, LTE, 5G"
16487,Network,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Network,Weight,2097.37
16487,Network,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Network,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Network,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Network,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Network,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Network,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Network,Os,"Android 14, One UI 6.1"
16487,Network,Chipset,Exynos 1380 (5 nm)
16487,Network,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Network,GPU,Mali-G68 MP5
16487,Network,Card Slot,microSDXC (uses shared SIM slot)
16487,Network,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Network,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Network,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Network,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Network,Video,"4K@30fps, 1080p@30fps"
16487,Network,Features,
16487,Network,Loudspeaker,"Yes, with stereo speakers"
16487,Network,3.5mm jack,No
16487,Network,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Network,Bluetooth,"5.3, A2DP, LE"
16487,Network,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Network,NFC,Yes (market/region dependent)
16487,Network,Radio,No
16487,Network,USB,"USB Type-C 2.0, OTG"
16487,Network,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Network,Others,
16487,Network,Type,"Li-Ion 5000 mAh, non-removable"
16487,Network,Charging,25W wired
16487,Body,Technology,GSM / HSPA / LTE / 5G
16487,Body,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Body,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Body,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Body,Speed,"HSPA, LTE, 5G"
16487,Body,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Body,Weight,2097.37
16487,Body,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Body,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Body,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Body,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Body,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Body,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Body,Os,"Android 14, One UI 6.1"
16487,Body,Chipset,Exynos 1380 (5 nm)
16487,Body,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Body,GPU,Mali-G68 MP5
16487,Body,Card Slot,microSDXC (uses shared SIM slot)
16487,Body,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Body,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Body,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Body,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Body,Video,"4K@30fps, 1080p@30fps"
16487,Body,Features,
16487,Body,Loudspeaker,"Yes, with stereo speakers"
16487,Body,3.5mm jack,No
16487,Body,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Body,Bluetooth,"5.3, A2DP, LE"
16487,Body,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Body,NFC,Yes (market/region dependent)
16487,Body,Radio,No
16487,Body,USB,"USB Type-C 2.0, OTG"
16487,Body,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Body,Others,
16487,Body,Type,"Li-Ion 5000 mAh, non-removable"
16487,Body,Charging,25W wired
16487,Display,Technology,GSM / HSPA / LTE / 5G
16487,Display,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Display,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Display,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Display,Speed,"HSPA, LTE, 5G"
16487,Display,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Display,Weight,2097.37
16487,Display,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Display,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Display,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Display,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Display,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Display,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Display,Os,"Android 14, One UI 6.1"
16487,Display,Chipset,Exynos 1380 (5 nm)
16487,Display,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Display,GPU,Mali-G68 MP5
16487,Display,Card Slot,microSDXC (uses shared SIM slot)
16487,Display,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Display,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Display,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Display,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Display,Video,"4K@30fps, 1080p@30fps"
16487,Display,Features,
16487,Display,Loudspeaker,"Yes, with stereo speakers"
16487,Display,3.5mm jack,No
16487,Display,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Display,Bluetooth,"5.3, A2DP, LE"
16487,Display,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Display,NFC,Yes (market/region dependent)
16487,Display,Radio,No
16487,Display,USB,"USB Type-C 2.0, OTG"
16487,Display,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Display,Others,
16487,Display,Type,"Li-Ion 5000 mAh, non-removable"
16487,Display,Charging,25W wired
16487,Platform,Technology,GSM / HSPA / LTE / 5G
16487,Platform,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Platform,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Platform,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Platform,Speed,"HSPA, LTE, 5G"
16487,Platform,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Platform,Weight,2097.37
16487,Platform,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Platform,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Platform,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Platform,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Platform,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Platform,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Platform,Os,"Android 14, One UI 6.1"
16487,Platform,Chipset,Exynos 1380 (5 nm)
16487,Platform,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Platform,GPU,Mali-G68 MP5
16487,Platform,Card Slot,microSDXC (uses shared SIM slot)
16487,Platform,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Platform,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Platform,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Platform,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Platform,Video,"4K@30fps, 1080p@30fps"
16487,Platform,Features,
16487,Platform,Loudspeaker,"Yes, with stereo speakers"
16487,Platform,3.5mm jack,No
16487,Platform,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Platform,Bluetooth,"5.3, A2DP, LE"
16487,Platform,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Platform,NFC,Yes (market/region dependent)
16487,Platform,Radio,No
16487,Platform,USB,"USB Type-C 2.0, OTG"
16487,Platform,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Platform,Others,
16487,Platform,Type,"Li-Ion 5000 mAh, non-removable"
16487,Platform,Charging,25W wired
16487,Memory,Technology,GSM / HSPA / LTE / 5G
16487,Memory,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Memory,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Memory,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Memory,Speed,"HSPA, LTE, 5G"
16487,Memory,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Memory,Weight,2097.37
16487,Memory,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Memory,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Memory,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Memory,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Memory,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Memory,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Memory,Os,"Android 14, One UI 6.1"
16487,Memory,Chipset,Exynos 1380 (5 nm)
16487,Memory,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Memory,GPU,Mali-G68 MP5
16487,Memory,Card Slot,microSDXC (uses shared SIM slot)
16487,Memory,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Memory,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Memory,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Memory,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Memory,Video,"4K@30fps, 1080p@30fps"
16487,Memory,Features,
16487,Memory,Loudspeaker,"Yes, with stereo speakers"
16487,Memory,3.5mm jack,No
16487,Memory,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Memory,Bluetooth,"5.3, A2DP, LE"
16487,Memory,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Memory,NFC,Yes (market/region dependent)
16487,Memory,Radio,No
16487,Memory,USB,"USB Type-C 2.0, OTG"
16487,Memory,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Memory,Others,
16487,Memory,Type,"Li-Ion 5000 mAh, non-removable"
16487,Memory,Charging,25W wired
16487,Main Camera,Technology,GSM / HSPA / LTE / 5G
16487,Main Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Main Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Main Camera,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Main Camera,Speed,"HSPA, LTE, 5G"
16487,Main Camera,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Main Camera,Weight,2097.37
16487,Main Camera,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Main Camera,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Main Camera,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Main Camera,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Main Camera,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Main Camera,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Main Camera,Os,"Android 14, One UI 6.1"
16487,Main Camera,Chipset,Exynos 1380 (5 nm)
16487,Main Camera,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Main Camera,GPU,Mali-G68 MP5
16487,Main Camera,Card Slot,microSDXC (uses shared SIM slot)
16487,Main Camera,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Main Camera,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Main Camera,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Main Camera,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Main Camera,Video,"4K@30fps, 1080p@30fps"
16487,Main Camera,Features,
16487,Main Camera,Loudspeaker,"Yes, with stereo speakers"
16487,Main Camera,3.5mm jack,No
16487,Main Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Main Camera,Bluetooth,"5.3, A2DP, LE"
16487,Main Camera,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Main Camera,NFC,Yes (market/region dependent)
16487,Main Camera,Radio,No
16487,Main Camera,USB,"USB Type-C 2.0, OTG"
16487,Main Camera,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Main Camera,Others,
16487,Main Camera,Type,"Li-Ion 5000 mAh, non-removable"
16487,Main Camera,Charging,25W wired
16487,Selfie Camera,Technology,GSM / HSPA / LTE / 5G
16487,Selfie Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Selfie Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Selfie Camera,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Selfie Camera,Speed,"HSPA, LTE, 5G"
16487,Selfie Camera,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Selfie Camera,Weight,2097.37
16487,Selfie Camera,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Selfie Camera,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Selfie Camera,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Selfie Camera,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Selfie Camera,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Selfie Camera,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Selfie Camera,Os,"Android 14, One UI 6.1"
16487,Selfie Camera,Chipset,Exynos 1380 (5 nm)
16487,Selfie Camera,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Selfie Camera,GPU,Mali-G68 MP5
16487,Selfie Camera,Card Slot,microSDXC (uses shared SIM slot)
16487,Selfie Camera,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Selfie Camera,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Selfie Camera,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Selfie Camera,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Selfie Camera,Video,"4K@30fps, 1080p@30fps"
16487,Selfie Camera,Features,
16487,Selfie Camera,Loudspeaker,"Yes, with stereo speakers"
16487,Selfie Camera,3.5mm jack,No
16487,Selfie Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Selfie Camera,Bluetooth,"5.3, A2DP, LE"
16487,Selfie Camera,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Selfie Camera,NFC,Yes (market/region dependent)
16487,Selfie Camera,Radio,No
16487,Selfie Camera,USB,"USB Type-C 2.0, OTG"
16487,Selfie Camera,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Selfie Camera,Others,
16487,Selfie Camera,Type,"Li-Ion 5000 mAh, non-removable"
16487,Selfie Camera,Charging,25W wired
16487,Sound,Technology,GSM / HSPA / LTE / 5G
16487,Sound,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,Sound,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16487,Sound,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16487,Sound,Speed,"HSPA, LTE, 5G"
16487,Sound,Dimensions,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in)
16487,Sound,Weight,2097.37
16487,Sound,Build,"Glass front (Gorilla Glass Victus+), plastic frame, glass back"
16487,Sound,Sim,"Nano-SIM, eSIM or Hybrid SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16487,Sound,Type,"Super AMOLED, 120Hz, 1000 nits (HBM)"
16487,Sound,Size,"6.6 inches, 106.9 cm2 (~84.8% screen-to-body ratio)"
16487,Sound,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16487,Sound,Protection,Corning Gorilla Glass Victus+  	Always-on display
16487,Sound,Os,"Android 14, One UI 6.1"
16487,Sound,Chipset,Exynos 1380 (5 nm)
16487,Sound,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16487,Sound,GPU,Mali-G68 MP5
16487,Sound,Card Slot,microSDXC (uses shared SIM slot)
16487,Sound,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16487,Sound,Features,"Triple	50 MP, f/1.8, (wide), 1/1.96"", PDAF, OIS 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro)"
16487,Sound,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16487,Sound,Features,"Single	13 MP, f/2.2, (wide), 1/3.06"", 1.12µm"
16487,Sound,Video,"4K@30fps, 1080p@30fps"
16487,Sound,Features,
16487,Sound,Loudspeaker,"Yes, with stereo speakers"
16487,Sound,3.5mm jack,No
16487,Sound,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16487,Sound,Bluetooth,"5.3, A2DP, LE"
16487,Sound,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16487,Sound,NFC,Yes (market/region dependent)
16487,Sound,Radio,No
16487,Sound,USB,"USB Type-C 2.0, OTG"
16487,Sound,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16487,Sound,Others,
16487,Sound,Type,"Li-Ion 5000 mAh, non-removable"
16487,Sound,Charging,25W wired
16487,COMMS,Technology,GSM / HSPA / LTE / 5G
16487,COMMS,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16487,COMMS,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
